file	section	name	seconds	outcome
profile-ci-build-34903415756.html	task	:client:iosArm64MetadataElements	0.008	
profile-ci-build-34903415756.html	task	:client:jvmProcessResources	0.007	
profile-ci-build-34903415756.html	task	:client:linuxX64ProcessResources	0.007	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:iosX64ProcessResources	0.006	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:ktlintAndroidMainSourceSetCheck	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:ktlintNativeTestSourceSetCheck	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:macosX64MetadataElements	0.006	
profile-ci-build-34903415756.html	task	:client:mingwX64MetadataElements	0.006	
profile-ci-build-34903415756.html	task	:client:ktlintJvmSharedMainSourceSetCheck	0.005	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:macosArm64MetadataElements	0.005	
profile-ci-build-34903415756.html	task	:client:prepareAndroidMainArtProfile	0.005	
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverAppleMainSourceSet	0.005	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverCommonTestSourceSet	0.005	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverNativeMainSourceSet	0.005	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:iosSimulatorArm64MetadataElements	0.004	
profile-ci-build-34903415756.html	task	:client:iosSimulatorArm64ProcessResources	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:jvmTestProcessResources	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:ktlintCommonMainSourceSetCheck	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:ktlintJvmMainSourceSetCheck	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:ktlintKotlinScriptCheck	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:linuxArm64MetadataElements	0.004	
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverAndroidMainSourceSet	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverIosX64TestSourceSet	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverMingwX64TestSourceSet	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:ktlintCommonTestSourceSetCheck	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:ktlintNativeMainSourceSetCheck	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:linuxX64MetadataElements	0.003	
profile-ci-build-34903415756.html	task	:client:mergeAndroidMainGeneratedProguardFiles	0.003	
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverCommonMainSourceSet	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverIosArm64MainSourceSet	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverJvmSharedMainSourceSet	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileIosMainKotlinMetadata	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:compileJvmTestJava	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:compileMacosMainKotlinMetadata	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:iosArm64ProcessResources	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:iosX64MetadataElements	0.002	
profile-ci-build-34903415756.html	task	:client:ktlintJvmTestSourceSetCheck	0.002	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:metadataCommonMainProcessResources	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:metadataJvmSharedMainProcessResources	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:metadataNativeMainProcessResources	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverAppleTestSourceSet	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverJvmMainSourceSet	0.002	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverJvmTestSourceSet	0.002	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverNativeTestSourceSet	0.002	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileAppleMainKotlinMetadata	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:compileJvmMainJava	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:compileJvmSharedMainKotlinMetadata	0.001	SKIPPED
profile-ci-build-34903415756.html	task	:client:compileLinuxMainKotlinMetadata	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:exportCrossCompilationMetadataForLinuxX64ApiElements	0.001	
profile-ci-build-34903415756.html	task	:client:linuxArm64ProcessResources	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:mergeAndroidMainNativeLibs	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:metadataAppleMainProcessResources	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:metadataCommonMainClasses	0.001	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:metadataLinuxMainProcessResources	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:metadataMacosMainProcessResources	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:mingwX64ProcessResources	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverIosArm64TestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverIosSimulatorArm64TestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverIosTestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverIosX64MainSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverLinuxArm64TestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverLinuxMainSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverLinuxTestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverLinuxX64MainSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverLinuxX64TestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverMacosX64MainSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverMacosX64TestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverMingwTestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:androidPreBuild	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:assemble	0.000	Did No Work
profile-ci-build-34903415756.html	task	:client:assembleAndroidMain	0.000	Did No Work
profile-ci-build-34903415756.html	task	:client:build	0.000	Did No Work
profile-ci-build-34903415756.html	task	:client:check	0.000	Did No Work
profile-ci-build-34903415756.html	task	:client:checkKotlinGradlePluginConfigurationErrors	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:computeLocalPackageDependencyInputFiles	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:convertSyntheticImportProjectIntoDefFileIphonesimulator	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:convertSyntheticImportProjectIntoDefFileMacosx	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:fetchSyntheticImportProjectPackages	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:fetchUmbrellaPackageIdentifierForDefault	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:generateSyntheticLinkageSwiftPMImportProjectForCinteropsAndLdDump	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:generateUmbrellaPackageIdentifierBasedResolutionForDefault	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:iosArm64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:iosSimulatorArm64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:iosSimulatorArm64Test	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:iosX64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:iosX64Test	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:jvmMainClasses	0.000	Did No Work
profile-ci-build-34903415756.html	task	:client:jvmTestClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:ktlintAppleMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintAppleTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintIosArm64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintIosArm64TestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintIosMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintIosSimulatorArm64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintIosSimulatorArm64TestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintIosTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintIosX64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintIosX64TestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintLinuxArm64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintLinuxArm64TestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintLinuxMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintLinuxTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintLinuxX64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintLinuxX64TestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintMacosArm64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintMacosArm64TestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintMacosMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintMacosTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintMacosX64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintMacosX64TestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintMingwMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintMingwTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintMingwX64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:ktlintMingwX64TestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:linkDebugTestIosSimulatorArm64	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:linkDebugTestIosX64	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:linkDebugTestMacosArm64	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:linkDebugTestMacosX64	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:linuxArm64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:linuxX64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:macosArm64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:macosArm64Test	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:macosX64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:macosX64Test	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:metadataAppleMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:metadataIosMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:metadataIosMainProcessResources	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:metadataJvmSharedMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:metadataLinuxMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:metadataMacosMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:metadataNativeMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:mingwX64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:mingwX64Test	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:preAndroidMainBuild	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:client:processJvmMainResources	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:processJvmTestResources	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverIosMainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverIosSimulatorArm64MainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverLinuxArm64MainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverMacosArm64MainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverMacosArm64TestSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverMacosMainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverMacosTestSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverMingwMainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverMingwX64MainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:syncPersistedPackageResolvedToSynthetic	0.000	SKIPPED
profile-ci-build-34903415756.html	project	:dev:sample-kotlin-jvm	1.299	
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:startScripts	0.662	
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:distZip	0.395	
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:distTar	0.150	
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:compileKotlin	0.017	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:runKtlintCheckOverKotlinScripts	0.015	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:loadKtlintReporters	0.013	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:ktlintKotlinScriptCheck	0.011	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:jar	0.009	
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:compileTestKotlin	0.007	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:ktlintMainSourceSetCheck	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:runKtlintCheckOverMainSourceSet	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:compileTestJava	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:processTestResources	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:test	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:runKtlintCheckOverTestSourceSet	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:processResources	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:assemble	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:build	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:check	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:checkKotlinGradlePluginConfigurationErrors	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:classes	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:compileJava	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:ktlintTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-kotlin-jvm:testClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	project	:core	1.057	
profile-ci-build-34903415756.html	task	:core:transformCommonMainDependenciesMetadata	0.446	
profile-ci-build-34903415756.html	task	:core:compileKotlinJvm	0.188	FROM-CACHE
profile-ci-build-34903415756.html	task	:core:jvmJar	0.178	
profile-ci-build-34903415756.html	task	:core:compileKotlinNative	0.088	FROM-CACHE
profile-ci-build-34903415756.html	task	:core:runKtlintCheckOverKotlinScripts	0.033	FROM-CACHE
profile-ci-build-34903415756.html	task	:core:compileCommonMainKotlinMetadata	0.022	FROM-CACHE
profile-ci-build-34903415756.html	task	:core:downloadKotlinNativeDistribution	0.015	
profile-ci-build-34903415756.html	task	:core:allMetadataJar	0.014	
profile-ci-build-34903415756.html	task	:core:linkDebugTestNative	0.006	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:loadKtlintReporters	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:core:compileJvmMainJava	0.005	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:nativeProcessResources	0.005	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:runKtlintCheckOverCommonMainSourceSet	0.005	FROM-CACHE
profile-ci-build-34903415756.html	task	:core:compileTestKotlinNative	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:exportRootPublicationCoordinatesForMetadataApiElements	0.004	
profile-ci-build-34903415756.html	task	:core:generateProjectStructureMetadata	0.004	
profile-ci-build-34903415756.html	task	:core:jvmTest	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:ktlintCommonMainSourceSetCheck	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:core:runKtlintCheckOverJvmTestSourceSet	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:ktlintKotlinScriptCheck	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:core:compileJvmTestJava	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:exportCommonSourceSetsMetadataLocationsForMetadataApiElements	0.002	
profile-ci-build-34903415756.html	task	:core:jvmProcessResources	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:metadataCommonMainProcessResources	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:runKtlintCheckOverJvmMainSourceSet	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:allTests	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:compileTestKotlinJvm	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:exportCrossCompilationMetadataForNativeApiElements	0.001	
profile-ci-build-34903415756.html	task	:core:jvmTestProcessResources	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:kmpPartiallyResolvedDependenciesChecker	0.001	
profile-ci-build-34903415756.html	task	:core:nativeMainKlibrary	0.001	UP-TO-DATE
profile-ci-build-34903415756.html	task	:core:runKtlintCheckOverCommonTestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:runKtlintCheckOverNativeMainSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:runKtlintCheckOverNativeTestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:core:assemble	0.000	Did No Work
profile-ci-build-34903415756.html	task	:core:build	0.000	Did No Work
profile-ci-build-34903415756.html	task	:core:check	0.000	Did No Work
profile-ci-build-34903415756.html	task	:core:checkKotlinGradlePluginConfigurationErrors	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:core:jvmMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:core:jvmTestClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:core:ktlintCommonTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:core:ktlintJvmMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:core:ktlintJvmTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:core:ktlintNativeMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:core:ktlintNativeTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:core:metadataCommonMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:core:nativeTest	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:core:processJvmMainResources	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:core:processJvmTestResources	0.000	SKIPPED
profile-ci-build-34903415756.html	project	:dev:retrace	0.351	
profile-ci-build-34903415756.html	task	:dev:retrace:transformCommonMainDependenciesMetadata	0.131	
profile-ci-build-34903415756.html	task	:dev:retrace:compileKotlinJvm	0.038	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:retrace:jvmJar	0.029	
profile-ci-build-34903415756.html	task	:dev:retrace:compileKotlinNative	0.028	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:retrace:allMetadataJar	0.016	
profile-ci-build-34903415756.html	task	:dev:retrace:compileCommonMainKotlinMetadata	0.011	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:retrace:compileJvmMainJava	0.010	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:downloadKotlinNativeDistribution	0.009	
profile-ci-build-34903415756.html	task	:dev:retrace:runKtlintCheckOverKotlinScripts	0.009	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:retrace:exportCrossCompilationMetadataForNativeApiElements	0.007	
profile-ci-build-34903415756.html	task	:dev:retrace:ktlintCommonMainSourceSetCheck	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:retrace:metadataCommonMainProcessResources	0.006	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:compileTestKotlinNative	0.005	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:generateProjectStructureMetadata	0.005	
profile-ci-build-34903415756.html	task	:dev:retrace:runKtlintCheckOverCommonMainSourceSet	0.005	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:retrace:jvmTest	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:linkDebugTestNative	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:loadKtlintReporters	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:retrace:exportCommonSourceSetsMetadataLocationsForMetadataApiElements	0.003	
profile-ci-build-34903415756.html	task	:dev:retrace:exportRootPublicationCoordinatesForMetadataApiElements	0.003	
profile-ci-build-34903415756.html	task	:dev:retrace:ktlintKotlinScriptCheck	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:retrace:compileTestKotlinJvm	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:jvmTestProcessResources	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:runKtlintCheckOverCommonTestSourceSet	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:runKtlintCheckOverJvmTestSourceSet	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:runKtlintCheckOverNativeMainSourceSet	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:compileJvmTestJava	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:jvmProcessResources	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:kmpPartiallyResolvedDependenciesChecker	0.001	
profile-ci-build-34903415756.html	task	:dev:retrace:nativeProcessResources	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:runKtlintCheckOverNativeTestSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:allTests	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:retrace:assemble	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:retrace:build	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:retrace:check	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:retrace:checkKotlinGradlePluginConfigurationErrors	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:retrace:jvmMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:retrace:jvmTestClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:retrace:ktlintCommonTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:retrace:ktlintJvmMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:retrace:ktlintJvmTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:retrace:ktlintNativeMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:retrace:ktlintNativeTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:retrace:metadataCommonMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:retrace:nativeMainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:retrace:nativeTest	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:retrace:processJvmMainResources	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:retrace:processJvmTestResources	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:retrace:runKtlintCheckOverJvmMainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	project	:dev:client-android	0.348	
profile-ci-build-34903415756.html	task	:dev:client-android:bundleAndroidMainClassesToCompileJar	0.064	
profile-ci-build-34903415756.html	task	:dev:client-android:bundleLibRuntimeToDirAndroidMain	0.042	
profile-ci-build-34903415756.html	task	:dev:client-android:compileAndroidMain	0.033	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:client-android:extractAndroidMainAnnotations	0.020	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:client-android:mergeAndroidMainJavaResource	0.013	
profile-ci-build-34903415756.html	task	:dev:client-android:syncAndroidMainLibJars	0.013	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:client-android:generateProjectStructureMetadata	0.012	
profile-ci-build-34903415756.html	task	:dev:client-android:allMetadataJar	0.011	
profile-ci-build-34903415756.html	task	:dev:client-android:bundleAndroidMainAar	0.011	
profile-ci-build-34903415756.html	task	:dev:client-android:bundleAndroidMainClassesToRuntimeJar	0.011	
profile-ci-build-34903415756.html	task	:dev:client-android:bundleAndroidMainLocalLintAar	0.010	
profile-ci-build-34903415756.html	task	:dev:client-android:createFullJarAndroidMain	0.009	
profile-ci-build-34903415756.html	task	:dev:client-android:processAndroidMainManifest	0.009	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:client-android:ktlintKotlinScriptCheck	0.008	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:client-android:loadKtlintReporters	0.007	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:client-android:mergeAndroidMainGeneratedProguardFiles	0.007	
profile-ci-build-34903415756.html	task	:dev:client-android:mergeAndroidMainJniLibFolders	0.007	
